id,internal_id,last_modify,is_planned,deleted,parent_regulator,regulator,regions,name,address,code,date_start,time_start,date_finish,time_finish,activity_type,timing,risk,in_complex,status,status_reason_not_conducted,link,result_act_date,result_act_number,result_act,sphere,sphere_id,inspectors,subject_person_pib,subject_person_position,subject_other_persons,subject_audio,subject_video,inspection_reasons,act_received,date_received_date,violations,document,sanction
574c782733e0a80acde1d18c9bb98574488bb879,1679939,06-09-2019 11:57,0,0,Державна служба України з лікарських засобів та контролю за наркотиками,Державна служба з лікарських засобів та контролю за наркотиками у Хмельницькій області,False,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МІЖНАРОДНА ІННОВАЦІЙНА КОМПАНІЯ НОВИХ ТЕХНОЛОГІЙ""","01013, м.Київ, Печерський район, ДОРОГА НАБЕРЕЖНО-ПЕЧЕРСЬКА , будинок 2",40653457,2019-09-03 03:00:00,11:20,2019-09-03 00:00:00,17:15,"додержання вимог пункту 29 Ліцензійних умов провадження господарської діяльності з виробництва лікарських засобів, оптової та роздрібної торгівлі лікарськими засобами, імпорту лікарських засобів (крім активних фармацевтичних інгредієнтів)",1,Високий,0,Проведено,,https://inspections.gov.ua/inspection/view?id=1679939,2019-09-03 00:00:00,54/21-ОР,http://cdn.inspections.gov.ua/inspection/432943,Оптова торгівля лікарськими засобами,188,"[{'pib': 'Мілінчук Ігор Анатолійович', 'position': 'Начальник Служби', 'prof_competence': False, 'goodness': False}, {'pib': 'Зелінський Андрій Миколайович', 'position': 'Головний спеціаліст відділу державного контролю у сфері обігу лікарських засобів, медичної продукції та обігу наркотичних засобів, психотропних речовин і прекурсорів Державної служби з лікарських засобів та контролю за наркотиками у Хмельницькій області', 'prof_competence': False, 'goodness': False}]",Тараненко Юрій Юрійович,директор,,Ні,Ні,"[{'document_reason_group': 'ЗУ ""Про основні засади державного нагляду (контролю) у сфері господарської діяльності"" від 05.04.2007 № 877-V', 'reason_base': 'Звернення фізичної особи (фізичних осіб) про порушення, що спричинило шкоду її (їхнім) правам, законним інтересам, життю чи здоров’ю, навколишньому природному середовищу чи безпеці держави'}]",Ні,False,"[{'id': '1160680', 'description': 'відмова ліцензіата у проведенні перевірки', 'documents': [{'document': 'Про ліцензування видів господарської діяльності', 'document_part': 'пункт 8 частини другої статті 16'}]}]",,"[{'is_document_not_done': False, 'violation_id': False, 'document': 'Про ліцензування видів господарської діяльності', 'document_part': 'стаття 16', 'type_label': 'Анулювання ліцензії', 'type': 'cancellation_licence', 'negative_efects_type': False, 'has_effect': False, 'regulator': {'document_type': 'Наказ', 'document_date': '2019-09-05 00:00:00', 'document_number': '1111', 'sanction_fine_amount': '', 'sanction_cancellation_date': '2018-08-06 00:00:00', 'sanction_cancellation_number': 'б/н', 'sanction_cancellation_term': '', 'sanction_property_description': '', 'sanction_amount': {'document_number': 'б/н', 'document_date': '2018-08-06 00:00:00'}, 'appeal': False}}]"
db925af4f18eb1af1949d5ea694dd57d7d924714,1646549,27-05-2019 08:34,0,0,Державна служба України з лікарських засобів та контролю за наркотиками,Державна служба з лікарських засобів та контролю за наркотиками у Хмельницькій області,False,Савицька Світлана Миколаївна,"29000, Хмельницька обл., місто Хмельницький ВУЛИЦЯ ТЕРНОПІЛЬСЬКА буд. 22 кв. 114",ФОП,2019-05-22 03:00:00,13:00,2019-05-22 00:00:00,16:30,перевірка виконання Розпорядження Державної служби з лікарських засобів та контролю за наркотиками у Хмельницькій області від 02.11.2018 № 31/21-ОР,1,Високий,0,Проведено,,https://inspections.gov.ua/inspection/view?id=1646549,2019-05-22 00:00:00,36/21-ОР,http://cdn.inspections.gov.ua/inspection/321041,False,False,"[{'pib': 'Попчук Олександр Миколайович', 'position': 'Головний спеціаліст відділу державного контролю у сфері обігу лікарських засобів, медичної продукції та обігу наркотичних засобів, психотропних речовин і прекурсорів Державної служби з лікарських засобів та контролю за наркотиками у Хмельницькій області', 'prof_competence': False, 'goodness': False}, {'pib': 'Зелінський Андрій Миколайович', 'position': 'Головний спеціаліст відділу державного контролю у сфері обігу лікарських засобів, медичної продукції та обігу наркотичних засобів, психотропних речовин і прекурсорів Державної служби з лікарських засобів та контролю за наркотиками у Хмельницькій області', 'prof_competence': False, 'goodness': False}]",Савицька Світлана Миколаївна,Фізична особа - підприємець,,Ні,Ні,"[{'document_reason_group': 'ЗУ ""Про ліцензування видів господарської діяльності"" від 02.03.2015 № 222-VIII', 'reason_base': 'Розпорядження про усунення порушень ліцензійних умов, видане за результатами проведення планових заходів'}]",Так,2019-05-22,"[{'id': '907878', 'description': 'відмова ліцензіата у проведенні перевірки органом ліцензування', 'documents': [{'document': 'Про ліцензування видів господарської діяльності', 'document_part': 'пункт 8 частини другої статті 16'}]}]",,"[{'is_document_not_done': True, 'violation_id': '907878', 'document': 'Про ліцензування видів господарської діяльності', 'document_part': 'стаття 16', 'type_label': 'Анулювання ліцензії', 'type': 'cancellation_licence', 'negative_efects_type': False, 'has_effect': False, 'regulator': {'document_type': 'Наказ', 'document_date': '2019-05-23 00:00:00', 'document_number': '720', 'sanction_fine_amount': '', 'sanction_cancellation_date': '2015-11-13 00:00:00', 'sanction_cancellation_number': 'б/н', 'sanction_cancellation_term': '', 'sanction_property_description': '', 'sanction_amount': {'document_number': 'б/н', 'document_date': '2015-11-13 00:00:00'}, 'appeal': False}}]"
af64cc9bd4fedca709df6292df89bf8356130b72,1646542,22-05-2019 12:40,0,0,Державна служба України з лікарських засобів та контролю за наркотиками,Державна служба з лікарських засобів та контролю за наркотиками у Хмельницькій області,False,Костюк Віталій Васильович,"29000, Хмельницька обл., місто Хмельницький ВУЛИЦЯ ГОРБАНЧУКА буд. 7 кв. 76",ФОП,2019-05-22 03:00:00,09:10,2019-05-22 00:00:00,16:10,перевірка виконання Припису про усунення порушень законодавства України про лікарські засоби Державної служби з лікарських засобів та контролю за наркотиками у Хмельницькій області від 01.02.2019 №52/02-13,1,Високий,0,Проведено,,https://inspections.gov.ua/inspection/view?id=1646542,2019-05-22 00:00:00,35,http://cdn.inspections.gov.ua/inspection/321100,False,False,"[{'pib': 'Попчук Олександр Миколайович', 'position': 'Головний спеціаліст відділу державного контролю у сфері обігу лікарських засобів, медичної продукції та обігу наркотичних засобів, психотропних речовин і прекурсорів Державної служби з лікарських засобів та контролю за наркотиками у Хмельницькій області', 'prof_competence': False, 'goodness': False}]",Костюк Віталій Васильович,Фізична особа - підприємець,,Ні,Ні,"[{'document_reason_group': 'ЗУ ""Про основні засади державного нагляду (контролю) у сфері господарської діяльності"" від 05.04.2007 № 877-V', 'reason_base': 'Перевірка виконання суб’єктом господарювання приписів, розпоряджень або інших розпорядчих документів щодо усунення порушень вимог законодавства'}]",Так,2019-05-22,"[{'id': '908014', 'description': 'Під час перевірки встановлено, що в приміщенні, де знаходилась Аптека №1, м.Хмельницький, вул.Кам\'янецька, 69, кв.2, ФОП Костюка В.В. розміщується Аптека №50, м.Хмельницький, вул.Кам\'янецька, 69, Товариства з обмеженою відповідальністю ""Рівнеліки"".\r\nФізична особа - підприємець Костюк В.В. особисто чи належним чином уповноважена нею особа 22.05.2019 року до Аптека №1 не прибув (не з’явився).\r\nОб 11. 15 посадова особа прибула до Аптечного пункту №1 (Аптеки №1 м.Хмельницький, вул.Кам\'янецька, 69, кв.2), м.Хмельницький, вул.Пілотська, 1, обласна лікарня, лікувальний корпус №7. Приміщення Аптечного пункту №1 (Аптеки №1 м.Хмельницький, вул.Кам\'янецька, 69, кв.2) було зачинено. \r\nФізична особа - підприємець Костюк В.В. особисто чи належним чином уповноважена нею особа 22.05.2019 року до Аптечного пункту №1 (Аптеки №1 м.Хмельницький, вул.Кам\'янецька, 69, кв.2) не прибув (не з’явився).\r\nПосадовою особою за допомогою телефонного зв’язку за номером (067) 472-87-87 вдалося зв’язатись з Фізичною особою - підприємцем Костюком Віталієм Васильовичем. Він пояснив, що припинив займатися господарською діяльністю з роздрібної торгівлі лікарськими засобами, договір суборенди на приміщення Аптечного пункту №1 (Аптеки №1 м.Хмельницький, вул.Кам\'янецька, 69, кв.2) розірвав та подав до Держлікслужби заяву на анулювання ліцензії. Також повідомив, що особисто чи належним чином уповноважена особа на перевірку не прибуде.', 'documents': [{'document': 'Про ліцензування видів господарської діяльності', 'document_part': 'п.8 ст.16'}]}]",,
ef1040c4ffcd402a368eaf978b988cb4177a6219,1646538,27-05-2019 08:36,0,0,Державна служба України з лікарських засобів та контролю за наркотиками,Державна служба з лікарських засобів та контролю за наркотиками у Хмельницькій області,False,Костюк Віталій Васильович,"29000, Хмельницька обл., місто Хмельницький ВУЛИЦЯ ГОРБАНЧУКА буд. 7 кв. 76",ФОП,2019-05-22 03:00:00,09:10,2019-05-22 00:00:00,16:10,перевірка виконання Розпорядження Державної служби з лікарських засобів та контролю за наркотиками у Хмельницькій області від 01.02.2019 № 3/21-ОР,1,Високий,0,Проведено,,https://inspections.gov.ua/inspection/view?id=1646538,2019-05-22 00:00:00,35/21-ОР,http://cdn.inspections.gov.ua/inspection/321021,False,False,"[{'pib': 'Попчук Олександр Миколайович', 'position': 'Головний спеціаліст відділу державного контролю у сфері обігу лікарських засобів, медичної продукції та обігу наркотичних засобів, психотропних речовин і прекурсорів Державної служби з лікарських засобів та контролю за наркотиками у Хмельницькій області', 'prof_competence': False, 'goodness': False}, {'pib': 'Зелінський Андрій Миколайович', 'position': 'Головний спеціаліст відділу державного контролю у сфері обігу лікарських засобів, медичної продукції та обігу наркотичних засобів, психотропних речовин і прекурсорів Державної служби з лікарських засобів та контролю за наркотиками у Хмельницькій області', 'prof_competence': False, 'goodness': False}]",Костюк Віталій Васильович,Фізична особа - підприємець,,Ні,Ні,"[{'document_reason_group': 'ЗУ ""Про ліцензування видів господарської діяльності"" від 02.03.2015 № 222-VIII', 'reason_base': 'Розпорядження про усунення порушень ліцензійних умов, видане за результатами проведення планових заходів'}]",Так,2019-05-22,"[{'id': '907818', 'description': 'відмова ліцензіата у проведенні перевірки', 'documents': [{'document': 'Про ліцензування видів господарської діяльності', 'document_part': 'пункт 8 частини другої статті 16'}]}]",,"[{'is_document_not_done': True, 'violation_id': '907818', 'document': 'Про ліцензування видів господарської діяльності', 'document_part': 'стаття 16', 'type_label': 'Анулювання ліцензії', 'type': 'cancellation_licence', 'negative_efects_type': False, 'has_effect': False, 'regulator': {'document_type': 'Наказ', 'document_date': '2019-05-23 00:00:00', 'document_number': '720', 'sanction_fine_amount': '', 'sanction_cancellation_date': '2010-12-14 00:00:00', 'sanction_cancellation_number': 'АГ501137 ', 'sanction_cancellation_term': '', 'sanction_property_description': '', 'sanction_amount': {'document_number': 'АГ501137 ', 'document_date': '2010-12-14 00:00:00'}, 'appeal': False}}]"
d0cb5ffc21bde0ff5ae1058a25139e735322c2b7,1645852,21-05-2019 09:01,0,0,Державна служба України з лікарських засобів та контролю за наркотиками,Державна служба з лікарських засобів та контролю за наркотиками у Хмельницькій області,False,Побережна Наталія Василівна,"30300, Хмельницька обл., Ізяславський район, місто Ізяслав ВУЛ.ШЕВЧЕНКА буд. 115",ФОП,2019-05-13 03:00:00,11:10,False,13:47,"перевірка додержання вимог Ліцензійних умов з роздрібної торгівлі лікарськими засобами в частині перевірки інформації, що вказує на недотримання вимог Ліцензійних умов, викладеної у листі Державної служби України з лікарських засобів та контролю за наркотиками від 07.05.2019 №3585-001.1/004.0/17-19",1,Високий,0,Проведено,,https://inspections.gov.ua/inspection/view?id=1645852,2019-05-13 00:00:00,31/21-ОР,http://cdn.inspections.gov.ua/inspection/315901,False,False,"[{'pib': ""Лук'янчук Валентина Василівна"", 'position': 'головний спеціаліст відділу державного контролю у сфері обігу лікарських засобів, медичної продукції та обігу наркотичних засобів, психотропних речовин і прекурсорів', 'prof_competence': False, 'goodness': False}, {'pib': 'Зелінський Андрій Миколайович', 'position': 'Головний спеціаліст відділу державного контролю у сфері обігу лікарських засобів, медичної продукції та обігу наркотичних засобів, психотропних речовин і прекурсорів Державної служби з лікарських засобів та контролю за наркотиками у Хмельницькій області', 'prof_competence': False, 'goodness': False}]",Побережна Наталія Василівна,Фізична особа - підприємець,"[{'pib': 'Побережний Анатолій Іванович', 'position': 'уповноважена особа'}]",Ні,Ні,"[{'document_reason_group': 'ЗУ ""Про ліцензування видів господарської діяльності"" від 02.03.2015 № 222-VIII', 'reason_base': 'Виявлення у документах, що подаються ліцензіатом до органу ліцензування інформації, що вказує на недотримання ним вимог ліцензійних умов'}]",Так,2019-05-13,"[{'id': '894737', 'description': 'недопуск уповноважених посадових осіб органу ліцензування до здійснення перевірки', 'documents': [{'document': 'Про ліцензування видів господарської діяльності', 'document_part': 'пункт 8 частини другої статті 16'}]}]",,"[{'is_document_not_done': True, 'violation_id': '894737', 'document': 'Про ліцензування видів господарської діяльності', 'document_part': 'стаття 16', 'type_label': 'Анулювання ліцензії', 'type': 'cancellation_licence', 'negative_efects_type': False, 'has_effect': False, 'regulator': {'document_type': 'Наказ', 'document_date': '2019-05-16 00:00:00', 'document_number': '680', 'sanction_fine_amount': '', 'sanction_cancellation_date': '2012-10-30 00:00:00', 'sanction_cancellation_number': 'АВ599811', 'sanction_cancellation_term': '', 'sanction_property_description': '', 'sanction_amount': {'document_number': 'АВ599811', 'document_date': '2012-10-30 00:00:00'}, 'appeal': False}}]"
61b8708763e6d0e0517b80b50d269453afee5e22,1637789,25-04-2019 08:06,0,0,Державна служба України з лікарських засобів та контролю за наркотиками,Державна служба з лікарських засобів та контролю за наркотиками у Хмельницькій області,False,Пір Тетяна Анатоліївна,,ФОП,2019-04-17 03:00:00,09:40,2019-04-17 00:00:00,16:45,перевірка виконання Розпорядження Державної служби з лікарських засобів та контролю за наркотиками у Хмельницькій області від 14.02.2019 № 5/21-ОР,1,Високий,0,Проведено,,https://inspections.gov.ua/inspection/view?id=1637789,2019-04-17 00:00:00,28/21-ОР,http://cdn.inspections.gov.ua/inspection/288043,False,False,"[{'pib': 'Матіяш Світлана Миколаївна', 'position': 'Заступник начальника служби - начальник відділу державного контролю у сфері обігу лікарських засобів, медичної продукції та обігу наркотичних засобів, психотропних речовин і прекурсорів Державної служби з лікарських засобів та контролю за наркотиками у Хмельницькій області', 'prof_competence': False, 'goodness': False}, {'pib': 'Зелінський Андрій Миколайович', 'position': 'Головний спеціаліст відділу державного контролю у сфері обігу лікарських засобів, медичної продукції та обігу наркотичних засобів, психотропних речовин і прекурсорів Державної служби з лікарських засобів та контролю за наркотиками у Хмельницькій області', 'prof_competence': False, 'goodness': False}]",Пір Тетяна Анатоліївна,Фізична особа - підприємець,,Ні,Ні,"[{'document_reason_group': 'ЗУ ""Про ліцензування видів господарської діяльності"" від 02.03.2015 № 222-VIII', 'reason_base': 'Розпорядження про усунення порушень ліцензійних умов, видане за результатами проведення планових заходів'}]",Ні,False,"[{'id': '825120', 'description': 'відмова ліцензіата у проведенні перевірки', 'documents': [{'document': 'Про ліцензування видів господарської діяльності', 'document_part': 'пункт 8 частини другої статті 16'}]}]",,"[{'is_document_not_done': True, 'violation_id': '825120', 'document': 'Про ліцензування видів господарської діяльності', 'document_part': 'стаття 16', 'type_label': 'Анулювання ліцензії', 'type': 'cancellation_licence', 'negative_efects_type': False, 'has_effect': False, 'regulator': {'document_type': 'Наказ', 'document_date': '2019-04-22 00:00:00', 'document_number': '585', 'sanction_fine_amount': '', 'sanction_cancellation_date': '2010-05-21 00:00:00', 'sanction_cancellation_number': 'АВ541667', 'sanction_cancellation_term': '', 'sanction_property_description': '', 'sanction_amount': {'document_number': 'АВ541667', 'document_date': '2010-05-21 00:00:00'}, 'appeal': False}}]"
7400ea99234081b6cde758647a8b6ea8009e4889,1633169,01-04-2019 12:15,0,0,Державна служба України з лікарських засобів та контролю за наркотиками,Державна служба з лікарських засобів та контролю за наркотиками у Хмельницькій області,False,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АВК ФАРМ""","13300, Житомирська обл., місто Бердичів, ВУЛИЦЯ ЖИТОМИРСЬКА, будинок 38",37124474,2019-02-14 02:00:00,11:30,2019-02-14 00:00:00,16:45,додержання вимог законодавства щодо якості лікарських засобів,1,Високий,0,Проведено,,https://inspections.gov.ua/inspection/view?id=1633169,2019-02-14 00:00:00,11,http://cdn.inspections.gov.ua/inspection/267336,False,False,"[{'pib': 'Мілінчук Ігор Анатолійович', 'position': 'Начальник Служби', 'prof_competence': False, 'goodness': False}]",Ковтонюк Сергій Васильович,директор,,Ні,Ні,"[{'document_reason_group': 'ЗУ ""Про основні засади державного нагляду (контролю) у сфері господарської діяльності"" від 05.04.2007 № 877-V', 'reason_base': 'Звернення фізичної особи (фізичних осіб) про порушення, що спричинило шкоду її (їхнім) правам, законним інтересам, життю чи здоров’ю, навколишньому природному середовищу чи безпеці держави'}]",Ні,False,,,
03a32cdcac9c2aedeb2890114da8de6d9ec48d29,1604175,23-01-2019 14:59,0,0,Державна служба України з лікарських засобів та контролю за наркотиками,Державна служба з лікарських засобів та контролю за наркотиками у Хмельницькій області,False,Гаврилюк Юрій Володимирович,"30400, Хмельницька обл., м.Шепетівка, пр-т Миру, 40, кв.7",ФОП,2019-01-15 02:00:00,10:15,False,17:00,перевірка виконання розпорядження,1,Середній,0,Проведено,,https://inspections.gov.ua/inspection/view?id=1604175,2019-01-15 00:00:00,1/21-ОР,http://cdn.inspections.gov.ua/inspection/204927,False,False,"[{'pib': 'Зелінський Андрій Миколайович', 'position': 'Головний спеціаліст відділу державного контролю у сфері обігу лікарських засобів, медичної продукції та обігу наркотичних засобів, психотропних речовин і прекурсорів Державної служби з лікарських засобів та контролю за наркотиками у Хмельницькій області', 'prof_competence': False, 'goodness': False}]",Гаврилюк Юрій Володимирович,Фізична особа - підприємець,,Ні,Ні,"[{'document_reason_group': 'ЗУ ""Про ліцензування видів господарської діяльності"" від 02.03.2015 № 222-VIII', 'reason_base': 'Розпорядження про усунення порушень ліцензійних умов, видане за результатами проведення планових заходів'}]",Ні,False,"[{'id': '560184', 'description': 'За місцем провадження діяльності: Аптека №1 «АВІЦЕННА», Хмельницька обл., м. Шепетівка, проспект Миру, 14, ФОП Гаврилюк Ю.В. особисто чи належним чином уповноважена ним особа 15.01.2019 року для участі у проведенні перевірки не з’явився (не прибув). \r\nПротягом 15.01.2019 посадовій особі не вдалося зв’язатись з ФОП Гаврилюком Ю.В. за допомогою телефонного зв’язку (097 4004829).', 'documents': [{'document': 'Про ліцензування видів господарської діяльності', 'document_part': 'пункт 8 частини другої статті 16'}]}]",,"[{'is_document_not_done': True, 'violation_id': '560184', 'document': 'Про ліцензування видів господарської діяльності', 'document_part': 'стаття 16', 'type_label': 'Анулювання ліцензії', 'type': 'cancellation_licence', 'negative_efects_type': False, 'has_effect': False, 'regulator': {'document_type': 'Наказ', 'document_date': '2019-01-17 00:00:00', 'document_number': '81', 'sanction_fine_amount': '', 'sanction_cancellation_date': '2012-10-16 00:00:00', 'sanction_cancellation_number': 'АВ599801', 'sanction_cancellation_term': '', 'sanction_property_description': '', 'sanction_amount': {'document_number': 'АВ599801', 'document_date': '2012-10-16 00:00:00'}, 'appeal': False}}]"
e4d6310f2b411ba8c1b1ade3818cdaaab963cdc6,1373232,18-12-2018 09:16,0,0,Державна служба України з лікарських засобів та контролю за наркотиками,Державна служба з лікарських засобів та контролю за наркотиками у Хмельницькій області,False,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""НОВІ БІОТЕХНОЛОГІЇ""","01042, м.Київ, Печерський район, ВУЛИЦЯ ПАТРІСА ЛУМУМБИ, будинок 4/6",36590475,2018-10-02 03:00:00,10:20,2018-10-02 00:00:00,16:30,перевірка виконання розпорядження,1,Високий,0,Проведено,,https://inspections.gov.ua/inspection/view?id=1373232,2018-10-02 00:00:00,38/21-ОР,http://cdn.inspections.gov.ua/inspection/176073,False,False,"[{'pib': 'Мілінчук Ігор Анатолійович', 'position': 'Начальник Служби', 'prof_competence': False, 'goodness': False}]",Камаєв Андрій Юрійович,Директор,,Ні,Ні,"[{'document_reason_group': 'ЗУ ""Про ліцензування видів господарської діяльності"" від 02.03.2015 № 222-VIII', 'reason_base': 'Розпорядження про усунення порушень ліцензійних умов, видане за результатами проведення планових заходів'}]",Ні,False,,,
60aafe227500faebd6951895e7d49e1cac50d4ad,1373018,18-12-2018 08:27,0,0,Державна служба України з лікарських засобів та контролю за наркотиками,Державна служба з лікарських засобів та контролю за наркотиками у Хмельницькій області,False,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТОРГ-ЛІДЕР""","29000, Хмельницька обл., місто Хмельницький, ВУЛИЦЯ СОБОРНА, будинок 13",41077401,2018-12-06 02:00:00,09:20,2018-12-06 00:00:00,15:40,перевірка інформації контролючого органу щодо можливого порушення вимог ліцензійних умов,1,Високий,0,Проведено,,https://inspections.gov.ua/inspection/view?id=1373018,2018-12-06 00:00:00,52/21-ОР,http://cdn.inspections.gov.ua/inspection/175725,False,False,"[{'pib': 'Попчук Олександр Миколайович', 'position': 'Головний спеціаліст відділу державного контролю у сфері обігу лікарських засобів, медичної продукції та обігу наркотичних засобів, психотропних речовин і прекурсорів Державної служби з лікарських засобів та контролю за наркотиками у Хмельницькій області', 'prof_competence': False, 'goodness': False}, {'pib': 'Зелінський Андрій Миколайович', 'position': 'Головний спеціаліст відділу державного контролю у сфері обігу лікарських засобів, медичної продукції та обігу наркотичних засобів, психотропних речовин і прекурсорів Державної служби з лікарських засобів та контролю за наркотиками у Хмельницькій області', 'prof_competence': False, 'goodness': False}]",Махіня Тетяна Василівна,директор,"[{'pib': 'Маліновська Надія Анатоліївна', 'position': 'Уповноважена особа ТОВ ""ТОРГ-ЛІДЕР""'}]",Ні,Ні,"[{'document_reason_group': 'ЗУ ""Про ліцензування видів господарської діяльності"" від 02.03.2015 № 222-VIII', 'reason_base': 'Повідомлення посадових осіб контролюючих органів про виявлені в ході виконання контрольних повноважень порушення ліцензіатом вимог ліцензійних умов'}]",Ні,False,"[{'id': '477177', 'description': ""Ліцензіатом здійснено відпуск (реалізацію) лікарських засобів суб'єкту господарювання, що немає ліцензії на роздрібну торгівлю лікарськими засобами"", 'documents': [{'document': 'Про затвердження Ліцензійних умов провадження господарської діяльності з виробництва лікарських засобів, оптової та роздрібної торгівлі лікарськими засобами, імпорту лікарських засобів (крім активних фармацевтичних інгредієнтів)', 'document_part': 'Пункт 132 Ліцензійних умов'}]}]","[{'type': 'Розпорядження', 'date': '2018-12-07 00:00:00', 'number': '34/21-ОР', 'person_who_signed': 'Начальник І.А. Мілінчук', 'violations': False, 'appeal': {'date': False, 'result_status': False, 'result_date': False, 'result_number': ''}, 'appeal_court': False, 'status': 'Виконано', 'administrative_document_file': 'http://cdn.inspections.gov.ua/inspection/175725', 'note': None}]",
